text,label
"Beställde en parfym den 17/12-20, de hade mycket att göra, o det är helt ok           men det är inte ok att aldrig höra av sig trots att jag mailade dom 2 gånger om ärendet. Det är nu 26/1-21 ff inget svar, chansa inte om du vill vara säker på att få din vara.",0
"Det tar lång tid för de att skicka boken, trots att den finns i lager så tar det uppemot en vecka att lägga den på posten. Dåligt packad bok, kantstött och ful. Kontaktade support via mail för 1,5 vecka sedan och fortfarande inget svar. Känns oseriöst och kommer inte att välja Bokus igen.",0
Fick aldrig vara som jag beställt o betalat för.Ingen info om att varan var slutsåld. Den andra varan som var med i beställningen fick jag levererad först när jag kontaktat dem.Då var det nästan 2 månader jag väntat.Strulade även med återbetalningen.,0
Det är så roligt att se när katterna blir glada för kattboxen varje månad.,1
Jag köpte 4 biljetter till Milan-Juventus för nästan 11.000:- Matchen skulle spelas på påskafton. Köpte eller bokade biljetterna vid årsskiftet. Pengarna drogs direkt och det enda jag fått fått från dem är en ursäkt på mail. De skyller på leverantören. Kan inte tänka mig att Box Office betalar leverantören innan de fått biljetter i sin tur. Dessutom finns det väl inga biljetter innan några veckor innan matchdag då den kan ändras p.g.a. cuper m.m. Går man in på deras hemsida kränger de biljetter precis som inget hänt. Blir evenemangen av funkar det nog men blir det något strul eller om man vill ändra på något hur blir det då? Tänk på det när ni bokar. Aldrig något mer från Resia om de finns kvar framöver.,0
"Har försökt säga åt Hallons telefonförsäljare att sluta ringa hur länge som helst. Bett dem snällt att ta bort mig och även provat att be dem fara dit pepparn växer, eftersom trustpilot inte tillåter olämpligt språk.   =)Här hittade jag en ansvarig! Kanske Du också vill skriva ett sms till Niklas Grawé och tala om vad du tycker om Hallon!Niklas Grawé, ansvarig för Hallonniklas.grawe at hallon.seTel. 0761 911 111",0
Snabb service och mycket bra bemötande!,1
Svårt att få tala med Beddo och få raka svar. T ex utlovades vid upprepade tillfällen antända tygprover på fåtölj men INGENTING levererades förrän jag blev för-annad och frågade om man ville sälja något. Skyllde på mycket att göra mm.,0
Utseendet stämmer inte alls med hemsida och bilder på nätet i övrigt. Kommer inte köpa den här produkten. kommer däremot att köpa just härdat trä i något slag från Bjelin men måste åka till ett showroom för att se hur produkterna verkligen ser ut. Fotografen som tagit bilderna är inte den bästa... Varför motljus med blänk från solen på i stort sett alla bilder???,0
"Riktigt överraskad hur lätt och smidigt det var att byta till en billigare försäkring. Personalen upplyste även om vad man skulle tänka på och jättetrevlig, inte alls påflugen och otrevlig. Jättenöjd.",1
Smidigt och snabba leveranser!,1
De svarar ej på mail eller telefon. Köpte resa som sedan ställdes in. Ingen att kommunicera med och inga nya erbjudanden. Pengarna har inte betalts tillbaka.,0
Båda sneakers var trasiga vid leverans. Leveranstid över en vecka och ”page not found” under rubriken Kundtjänst på hemsidan.,0
Har ingen returnerings tjänst så man behöver ordna returfrakt och tjänst själv vilket blir otryggt och dyrt!,0
Smidigt och snabb leverans,1
"Vi beställde bl.a handsprit. Leveransen var väldigt snabb och priset på handspriten var överkommligt, fick beställningen dagen efter. Absolut nöjd.",1
Snabb och bra service!,1
"Upplevde precis samma sak som Åsa, dvs att koden inte var aktiverad när det var dags att betala. För erbjudandet om 20% vid köp över 600 kr fanns ingen rabattkod att ange. Detta har hänt förut. Jag hade kollat att de beställda varorna fanns på webblagret och tre av dem var till fullt pris och översteg med råge 600 kr. Tråkigt attinte få den rabatt som utlovas.",0
Min dotter gillar era kläder och är mycket nöjd.,0
"Tack för dörrpartiet, kunden blev jättenöjd å jag som montör är lika nöjd",1
"Uselt! Jag beställde fiber i början av november ENBART av anledningen att de just nu höll på att gräva och att installationen skulle ske i december. ""Någon"" skulle ta kontakt för att bestämma om var det skulle grävas inom 2 veckor. Jag har inte hört ett ljud, de svarar inte på mail och på telefonen säger man att de har stängt för utbildning och att man kan återkomma ""senare"". Med tanke på deras inkompetens så blir det väl en långvarig utbildning eftersom de inte ens kan säga när de kommer svara igen.",0
Stort urval av varor. Snabbt skickat och bra packat.,1
"Jag har handlat flera (2015) telefoner från år 2015 t.o.m 2017. År 2019 köpte jag ut min telefon och bestämde mig för att nästa gång köpa cash. I förra veckan ringde jag för att kolla om man spar kvitton på köp man gjort hos dem? Fick till svar att det gör man. När jag sa att jag behöver bevis till Apple för att kunna låsa upp mitt Apple account så blev det tyst i luren. Ktj sa då att det inte fanns några köp gjorda från mig. Lite konstigt för handlat 3 telefoner på 24 månaders abbonemang av Tre, men tydligen så har de inte mig registrerad i deras system. Jaha det var ju synd för hade precis tänkt att köpa 2 nyaste telefonerna av dem cash och signa upp abbonemang med dem, men men finns många andra telejättar som säkert är intresserade. Tack för dålig service och alla som läser detta tänkt 10 ggr innan ni skriver på med tre & läs omdömen. Lycka till i djungeln.",0
"Jag tittafe in på Nordmarkens för att kolla på en Opel Astra. Så blev det inte, det blev en Nissan Qashqai i stället. En väninna rekommenderade den bl a. Jag möttes av en säljare, Jesper W som var bra i bemötande, svarade på alla mina frågor, gav sig tid att introducera bilen för mig och hälsade mig välkommen med framtida frågor. Jag är mycket nöjd med min bil och allt runt omkring och hoppas på många goda mil.",1
"Beställde tre tavlor 2 december. Fick mail 4 december att de var på väg. Inga tavlor har kommit ännu, 31 januari. Kontaktat kundtjänst tre ggr. De hänvisar till PostNord och lämnar spårningsnummer trots att jag meddelar att PostNord inte mottagit leveransen från dem. Enligt spårningen har PostNord bara fått beställning på leverans men inte fått ngt att leverera. Sedan säger kundtjänst att de inte kan göra ngt och att de inte kan skicka nya tavlor. Uruselt! Inkompetent personal i kundtjänsten!",0
Den senaste beställningen fick jag en trasig vindavvisare,0
"får inte tillbaka mina pengar, har försökt sedan maj",0
"Se upp för detta bluff-företag! De debiterade pengar genom PayPal då jag av misstag klickat i automatisk betalning. De säger de inte kan se ordern då jag inte loggat in med medlems- och användarnamn. Problemet är att jag aldrig skapat något sådant. De har helt enkelt snott pengarna! Pinsamt att läsa deras svar här- jag har varit i kontakt med deras så kallade ""kundtjänst"" där någon med rysk brytning hänvisar till GDPR och säger att de inte ens kan efterforska vad som gått fel. UNDVIK!!",0
Bra priser och snabb leverans!,1
Jag har inte fått mina varor.,0
Mycket dålig service Liljeholmen ni tappade just en gammal kund,0
Har varken levererat vara till min 73 åriga mamma (som varken har FB eller Messenger) eller svarat på mina frågor på Messenger som är det enda sättet att kontakta företaget på. Uselt företag. Köp inget härifrån.,0
Bra produkt men inget servis mot fel vara,0
Utmärkt service och fick mina varor mkt snabbt !  Och jag är jätte nöjd med varan.Handlar gärna igen hos er och kommer rekommendera er för andra  Jenny,1
Snabb leverans och lågt pris i förhållande till övriga konkurrenter.,1
Sanslöst lång leveranstid sen ska man vara glad om man fått det man beställt och får man fel vara så vägrar som hjälpa en utan säger bara att man får göra en ny beställning men varan tar ju slut på dom två veckorna man får vänta på leveransen sen när man skickat tillbaka det så tar det dom två veckor att gå igen returen så tar en hel evighet innan en affär är avklarad med denna sidan så verkligen inget jag skulle rekommendera till någon att handla på!,0
Jättesköna produkter,1
Bra service o snabb leverans.,1
"6 av 10 tapetrullar hade ett eller två ljusa streck mitt på mönstret, rakt genom hela rullen :(",0
"Sportkost.se är en utmärkt sida att handla på när man vill ha produkter som kan vara lite svårt att hitta på andra sidor har jag märkt. Leveranstiden är utmärkt samt att man får allt som oftast med några trevliga prover på olika produkter vilket uppskattas mycket.det finns endast en negativ sak, det är att priset är oftast en aning högt.",1
Snabb leverans.,1
Bra produkter med snabba leveranser,1
"Beställde reservdelar till min scooter i juni som aldrig dök upp varpå jag makulerade min order. Detta var nog i början av september. Har tjatat ca 1-2 månader genom arga mail med svar såsom: ”pengarna  skall vara lagda för betalning”, ”jag lovar att du ska få dina pengar”, ”pengarna är påväg - via swish”. Idag skrev jag ytterligare ett argt mail varpå jag faktiskt fick pengarna tillbaka. Helt otroligt. Men det tog många mail och tid.",0
"Snabbt, smidigt och prisvärt lån, om man klarar av att hålla återbetalningstakten. Men å andra sidan var det för mig värt det att även kunna sänka återbetalningsbeloppet när jag hade några iskalla månader. Toppen Froda!",1
"ANVÄND INTE DEN HÄR FLYTTFIRMAN!!!! Move24 Förmedlar sina flyttuppdrag till de billigaste underentreprenörerna. Jag fick den mest oprogfsiga service jag någonsin upplevt. Underentreprenören var jag tvungen att betala svart för att de skulle ta med alla grejer, de hotade att lämna kvar saker. Massa grejer gick sönder, underentreprenörens inställning var typ: shit happens. Fick ingen kompensation i slutet.",0
"Ingen som svarar när man ringer till kundtjänst,ingen uppföljning av track the pack.3veckor från butik till Tyskland .Har i skrivande stund 4 veckor ej fått mina varor.Tror att det hade gått snabbare att cykla från Spanien till Sverige med varorna.",0
j bollar md mig,1
"Bra och snabb leverans, men dyr frakt, 99 kronor för något som väger 100 gram tycker jag är förskräckligt. Att sedan returnera produkter är väldigt krångligt, ingen förklistrad returlapp skickas med utan man får skriva ut från deras hemsida och boka returfrakten där kostar 149 (!!) kronor. Blir en väldigt dyr affär när man handlar något man returnerar. Illa!",0
Lång leveranstid (ca 4 veckor) och dålig information.,0
Dyr frakt och dålig kvalitet för priset.,0
Jag bokade ett flyg som blev inställt för Covid-19 jag har fått mail  från Norweigan att dom nu har betalt tillbaka pengarna men inga pengar från Airngo så dåligt. Jag har mailat och ringt men inga svar. Så dåligt bolag på alla sätt lura oss resenärer och ta pengarna själva.... USCH va dåligt!! KARMA TILL DOM!,0
"Alla saker har jag fått och allt fungerade bra, men nu efter ca en månad har jag fått en betalningspåminnelse även fastän jag betalade med kort via Klarna. Inte riktigt okej anser jag.",0
"Köpte ett mc-släp som visade sig sakna delar, fick själv åka 30 mil utan ett öre eller tack som kompensation eller vänta 6 veckor på att det kanske skulle komma delar hemskickade, dessutom fanns släpet 1000 kronor billigare på blocket samma datum, prisgaranti? kan bara tänka mig hur deras garantier funkar, dagens skämt, se bara på deras andra omdömen om ni googlar... hotfull attityd till och med mot barn i butiken... usel firma som luktar mygel, köp någon annanstans...",0
"Köpte ett par Urbanista London för ett tag sedan när mina Airpods la av. Tänkte det var bra pris och hade hört gott om dem. Men nej, så var ej fallet. Skulle inte rekommendera dem till min värsta fiende ens. Sämsta j*vla möget jag har ägt. -Ibland funkar vänster, ibland höger. -Connecta till hörlurarna är ett helv*tes strul, varje gång.-Musiken pausas så fort jag ens råkar röra vid örat. -De disconnectar mitt i möten över Teams bla.KÖP INTE DESSA BUDGETLURAR!",0
